# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.waitingTimeAvgNs,1748960916302000000,1748960976302000000,222952.72727272726
FilePageCache.pageFastCacheHits,1748960916302000000,1748960976302000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1748960916302000000,1748960976302000000,16181
MappedFileStorage.storages,1748960916302000000,1748960976302000000,15
StreamlinedBlobStorage.recordsRelocated,1748960916302000000,1748960976302000000,0
FilePageCache.totalPageLoadsUs,1748960916302000000,1748960976302000000,0
DirectByteBufferAllocator.disposed,1748960916302000000,1748960976302000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1748960916302000000,1748960976302000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1748960916302000000,1748960976302000000,0
StorageLockContext.competingThreads.avg,1748960916302000000,1748960976302000000,0.0
FilePageCache.disposedBuffers,1748960916302000000,1748960976302000000,0
StreamlinedBlobStorage.recordsDeleted,1748960916302000000,1748960976302000000,0
FilePageCache.maxCacheSizeInBytes,1748960916302000000,1748960976302000000,629145600
FilePageCache.pageLoadsAboveSizeThreshold,1748960916302000000,1748960976302000000,0
FilePageCache.capacityInBytes,1748960916302000000,1748960976302000000,629145600
FilePageCache.totalPageDisposalsUs,1748960916302000000,1748960976302000000,0
FilePageCache.uncachedFileAccess,1748960916302000000,1748960976302000000,0
StorageLockContext.competingThreads.90P,1748960916302000000,1748960976302000000,0
DirectByteBufferAllocator.hits,1748960916302000000,1748960976302000000,0
DirectByteBufferAllocator.misses,1748960916302000000,1748960976302000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1748960916302000000,1748960976302000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1748960916302000000,1748960976302000000,0
FilePageCache.pageHits,1748960916302000000,1748960976302000000,0
MappedFileStorage.totalBytesMapped,1748960916302000000,1748960976302000000,198443008
FilePageCache.maxRegisteredFiles,1748960916302000000,1748960976302000000,4606
DirectByteBufferAllocator.reclaimed,1748960916302000000,1748960976302000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1748960916302000000,1748960976302000000,629145600
StorageLockContext.competingThreads.max,1748960916302000000,1748960976302000000,0
MappedFileStorage.totalPagesMapped,1748960916302000000,1748960976302000000,15
FilePageCache.pageLoads,1748960916302000000,1748960976302000000,0
StreamlinedBlobStorage.recordsAllocated,1748960916302000000,1748960976302000000,0
JVM.maxHeapBytes,1748960916302000000,1748960976302000000,891289600
JVM.totalBytesAllocated,1748960916302000000,1748960976302000000,66266336
MEM.ramMinusFileMappingsBytes,1748960916302000000,1748960976302000000,1765400576
JVM.threadCount,1748960916302000000,1748960976302000000,55
JVM.committedHeapBytes,1748960916302000000,1748960976302000000,670040064
JVM.GC.collections,1748960916302000000,1748960976302000000,0
MEM.fileMappingsRamBytes,1748960916302000000,1748960976302000000,504643584
JVM.GC.collectionTimesMs,1748960916302000000,1748960976302000000,0
OS.loadAverage,1748960916302000000,1748960976302000000,2.29736328125
JVM.totalTimeToSafepointsMs,1748960916302000000,1748960976302000000,0
JVM.totalTimeAtSafepointsMs,1748960916302000000,1748960976302000000,2
MEM.ramPlusSwapMinusFileMappingsBytes,1748960916302000000,1748960976302000000,1765400576
JVM.newThreadsCount,1748960916302000000,1748960976302000000,0
JVM.totalSafepointCount,1748960916302000000,1748960976302000000,28
JVM.maxThreadCount,1748960916302000000,1748960976302000000,86
JVM.usedNativeBytes,1748960916302000000,1748960976302000000,287611392
MEM.ramBytes,1748960916302000000,1748960976302000000,2275282944
JVM.usedHeapBytes,1748960916302000000,1748960976302000000,577844456
JVM.totalCpuTimeMs,1748960916302000000,1748960976302000000,1410
JVM.totalDirectByteBuffersBytes,1748960916302000000,1748960976302000000,629432294
compiler.ArtifactManagerBridge.getArtifacts.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.commit.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1748960916302000000,1748960976302000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1748960916302000000,1748960976302000000,0
writeAction.max.wait.ms,1748960916302000000,1748960976302000000,77
writeAction.wait.ms,1748960916302000000,1748960976302000000,0
DiskQueryRelay.tasksExecuted,1748960916302000000,1748960976302000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1748960916302000000,1748960976302000000,0
writeAction.median.wait.ms,1748960916302000000,1748960976302000000,0
writeAction.count,1748960916302000000,1748960976302000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1748960916302000000,1748960976302000000,0
DiskQueryRelay.tasksRequested,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1748960916302000000,1748960976302000000,0
jps.save.changed.project.entities.ms,1748960916302000000,1748960976302000000,0
jps.global.get.library.ms,1748960916302000000,1748960976302000000,0
workspaceModel.orphan.listener.update.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1748960916302000000,1748960976302000000,0
workspaceModel.global.apply.state.to.project.ms,1748960916302000000,1748960976302000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1748960916302000000,1748960976302000000,0
jps.global.initialize.library.bridges.after.loading.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1748960916302000000,1748960976302000000,0
jps.module.iml.entities.serializer.load.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.load.cache.from.file.ms,1748960916302000000,1748960976302000000,0
jps.facet.change.listener.before.change.events.ms,1748960916302000000,1748960976302000000,0
jps.app.storage.content.writer.save.component.ms,1748960916302000000,1748960976302000000,0
jps.app.storage.content.reader.load.component.ms,1748960916302000000,1748960976302000000,0
jps.global.initialize.library.bridges.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1748960916302000000,1748960976302000000,0
jps.load.initial.state.ms,1748960916302000000,1748960976302000000,0
jps.project.serializers.save.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.instances.count,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1748960916302000000,1748960976302000000,0
jps.artifact.entities.serializer.save.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleBridge.before.changed.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1748960916302000000,1748960976302000000,0
workspaceModel.global.updates.ms,1748960916302000000,1748960976302000000,0
jps.global.get.library.by.name.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1748960916302000000,1748960976302000000,0
jps.global.handle.before.change.events.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1748960916302000000,1748960976302000000,0
jps.project.serializers.load.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1748960916302000000,1748960976302000000,0
workspaceModel.do.save.caches.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1748960916302000000,1748960976302000000,0
workspaceModel.sync.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleBridge.update.option.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1748960916302000000,1748960976302000000,0
workspaceModel.global.updates.count,1748960916302000000,1748960976302000000,0
jps.library.entities.serializer.save.entities.ms,1748960916302000000,1748960976302000000,0
jps.facet.change.listener.process.change.events.ms,1748960916302000000,1748960976302000000,0
jps.global.handle.changed.events.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1748960916302000000,1748960976302000000,0
jps.load.project.to.empty.storage.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1748960916302000000,1748960976302000000,0
workspaceModel.load.cache.metadata.from.file.ms,1748960916302000000,1748960976302000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1748960916302000000,1748960976302000000,0
jps.module.iml.entities.serializer.save.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1748960916302000000,1748960976302000000,0
jps.storage.jps.conf.reader.load.component.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1748960916302000000,1748960976302000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1748960916302000000,1748960976302000000,0
jps.library.entities.serializer.load.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1748960916302000000,1748960976302000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1748960916302000000,1748960976302000000,0
jps.global.get.libraries.ms,1748960916302000000,1748960976302000000,0
jps.artifact.entities.serializer.load.entities.ms,1748960916302000000,1748960976302000000,0
jps.facet.change.listener.init.bridge.ms,1748960916302000000,1748960976302000000,0
jps.apply.loaded.storage.ms,1748960916302000000,1748960976302000000,0
workspaceModel.save.cache.to.file.ms,1748960916302000000,1748960976302000000,0
jps.reload.project.entities.ms,1748960916302000000,1748960976302000000,0
workspaceModel.mutableEntityStorage.entities.ms,1748960916302000000,1748960976302000000,0
jps.save.global.entities.ms,1748960916302000000,1748960976302000000,1
VFS.fileByIdCache.misses,1748960916302000000,1748960976302000000,0
VFS.invertedFileNameIndex.requests,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsUncompressedSize,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsReadDecompressed,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsStoredSize,1748960916302000000,1748960976302000000,0
VFS.fileChildByName,1748960916302000000,1748960976302000000,0
VFS.folderCaseSensitivityReads,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1748960916302000000,1748960976302000000,0
VFS.fileByIdCache.hits,1748960916302000000,1748960976302000000,0
FileNameCache.totalMisses,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsRead,1748960916302000000,1748960976302000000,0
FileNameCache.queries,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsReadSize,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsStoredCompressed,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsDeduplicated,1748960916302000000,1748960976302000000,0
VFS.contentStorage.recordsStored,1748960916302000000,1748960976302000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValue.clear.count,1748960976302000000,1748961036302000000,0
workspaceModel.update.unloaded.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.updates.precise.ms,1748960976302000000,1748961036302000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValue.from.cache.count,1748960976302000000,1748961036302000000,4
workspaceModel.cachedValueWithParameters.clear.count,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.instances.count,1748960976302000000,1748961036302000000,0
workspaceModel.pre.handlers.ms,1748960976302000000,1748961036302000000,0
workspaceModel.init.bridges.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1748960976302000000,1748961036302000000,0
workspaceModel.updates.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.on.before.changed.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1748960976302000000,1748961036302000000,0
workspaceModel.updates.count,1748960976302000000,1748961036302000000,0
workspaceModel.collect.changes.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValue.total.get.count,1748960976302000000,1748961036302000000,4
workspaceModel.to.snapshot.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1748960976302000000,1748961036302000000,0
workspaceModel.cachedValue.calculated.count,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1748960976302000000,1748961036302000000,0
workspaceModel.loading.total.ms,1748960976302000000,1748961036302000000,0
workspaceModel.on.changed.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.init.ms,1748960976302000000,1748961036302000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1748960976302000000,1748961036302000000,0
workspaceModel.initializing.ms,1748960976302000000,1748961036302000000,0
workspaceModel.loading.from.cache.ms,1748960976302000000,1748961036302000000,0
workspaceModel.replace.project.model.ms,1748960976302000000,1748961036302000000,0
workspaceModel.check.recursive.update.ms,1748960976302000000,1748961036302000000,0
workspaceModel.full.replace.project.model.ms,1748960976302000000,1748961036302000000,0
Indexing.totalTimeIndexersSleptMs,1748960976302000000,1748961036302000000,0
Indexes.entries.lookupDuration90PMs,1748960976302000000,1748961036302000000,0.0
Indexes.entries.lookups,1748960976302000000,1748961036302000000,0
Indexes.stubs.lookupDurationMaxMs,1748960976302000000,1748961036302000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1748960976302000000,1748961036302000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1748960976302000000,1748961036302000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1748960976302000000,1748961036302000000,0
Indexing.cache.totalCacheMisses,1748960976302000000,1748961036302000000,0
Indexing.writesQueuedMin,1748960976302000000,1748961036302000000,0
Indexing.writesQueuedAvg,1748960976302000000,1748961036302000000,0.0
Indexing.cache.totalCacheEvicted,1748960976302000000,1748961036302000000,0
Indexes.allKeys.lookupDurationAvgMs,1748960976302000000,1748961036302000000,0.0
Indexes.stubs.lookupDuration90PMs,1748960976302000000,1748961036302000000,0.0
Indexes.allKeys.lookupDuration90PMs,1748960976302000000,1748961036302000000,0.0
Indexes.entries.lookupDurationMaxMs,1748960976302000000,1748961036302000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1748960976302000000,1748961036302000000,0.0
Indexes.stubs.lookups,1748960976302000000,1748961036302000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1748960976302000000,1748961036302000000,0
Indexing.cache.totalCacheAccesses,1748960976302000000,1748961036302000000,0
Indexes.entries.lookupDurationAvgMs,1748960976302000000,1748961036302000000,0.0
Indexing.writesQueuedMax,1748960976302000000,1748961036302000000,0
Indexes.allKeys.lookups,1748960976302000000,1748961036302000000,0
Indexes.stubs.lookupDurationAvgMs,1748960976302000000,1748961036302000000,0.0
cacheStateStorage.set.counter,1748960976302000000,1748961036302000000,24
cacheStateStorage.set.duration,1748960976302000000,1748961036302000000,1
cacheStateStorage.get.duration,1748960976302000000,1748961036302000000,0
cacheStateStorage.get.counter,1748960976302000000,1748961036302000000,0
WriteAction.executionsCount,1748960976302000000,1748961036302000000,0
AWTEventQueue.dispatchTimeMaxNs,1748960976302000000,1748961036302000000,468991
NonBlockingReadAction.finalizedExecutionTimeUs,1748960976302000000,1748961036302000000,0
AWTEventQueue.eventsDispatched,1748960976302000000,1748961036302000000,11
AWTEventQueue.dispatchTimeTotalNS,1748960976302000000,1748961036302000000,3196421
FlushQueue.executionTimeAvgNs,1748960976302000000,1748961036302000000,120738.90909090909
FlushQueue.queueSizeMax,1748960976302000000,1748961036302000000,0
FlushQueue.executionTimeMaxNs,1748960976302000000,1748961036302000000,272383
AWTEventQueue.dispatchTime90PNs,1748960976302000000,1748961036302000000,411647
FlushQueue.queueSizeAvg,1748960976302000000,1748961036302000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1748960976302000000,1748961036302000000,290676.36363636365
FlushQueue.executionTime90PNs,1748960976302000000,1748961036302000000,164863
FlushQueue.queueSize90P,1748960976302000000,1748961036302000000,0
ReadAction.executionsCount,1748960976302000000,1748961036302000000,283
NonBlockingReadAction.finalizedExecutionsCount,1748960976302000000,1748961036302000000,0
NonBlockingReadAction.failedExecutionTimeUs,1748960976302000000,1748961036302000000,0
FlushQueue.waitingTime90PNs,1748960976302000000,1748961036302000000,323583
FlushQueue.tasksExecuted,1748960976302000000,1748961036302000000,11
FlushQueue.waitingTimeMaxNs,1748960976302000000,1748961036302000000,329727
NonBlockingReadAction.failedExecutionsCount,1748960976302000000,1748961036302000000,0
FlushQueue.waitingTimeAvgNs,1748960976302000000,1748961036302000000,248925.0909090909
FilePageCache.pageFastCacheHits,1748960976302000000,1748961036302000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1748960976302000000,1748961036302000000,16181
MappedFileStorage.storages,1748960976302000000,1748961036302000000,15
StreamlinedBlobStorage.recordsRelocated,1748960976302000000,1748961036302000000,0
FilePageCache.totalPageLoadsUs,1748960976302000000,1748961036302000000,0
DirectByteBufferAllocator.disposed,1748960976302000000,1748961036302000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1748960976302000000,1748961036302000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1748960976302000000,1748961036302000000,0
StorageLockContext.competingThreads.avg,1748960976302000000,1748961036302000000,0.0
FilePageCache.disposedBuffers,1748960976302000000,1748961036302000000,0
StreamlinedBlobStorage.recordsDeleted,1748960976302000000,1748961036302000000,0
FilePageCache.maxCacheSizeInBytes,1748960976302000000,1748961036302000000,629145600
FilePageCache.pageLoadsAboveSizeThreshold,1748960976302000000,1748961036302000000,0
FilePageCache.capacityInBytes,1748960976302000000,1748961036302000000,629145600
FilePageCache.totalPageDisposalsUs,1748960976302000000,1748961036302000000,0
FilePageCache.uncachedFileAccess,1748960976302000000,1748961036302000000,0
StorageLockContext.competingThreads.90P,1748960976302000000,1748961036302000000,0
DirectByteBufferAllocator.hits,1748960976302000000,1748961036302000000,0
DirectByteBufferAllocator.misses,1748960976302000000,1748961036302000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1748960976302000000,1748961036302000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1748960976302000000,1748961036302000000,0
FilePageCache.pageHits,1748960976302000000,1748961036302000000,0
MappedFileStorage.totalBytesMapped,1748960976302000000,1748961036302000000,198443008
FilePageCache.maxRegisteredFiles,1748960976302000000,1748961036302000000,4606
DirectByteBufferAllocator.reclaimed,1748960976302000000,1748961036302000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1748960976302000000,1748961036302000000,629145600
StorageLockContext.competingThreads.max,1748960976302000000,1748961036302000000,0
MappedFileStorage.totalPagesMapped,1748960976302000000,1748961036302000000,15
FilePageCache.pageLoads,1748960976302000000,1748961036302000000,0
StreamlinedBlobStorage.recordsAllocated,1748960976302000000,1748961036302000000,0
JVM.maxHeapBytes,1748960976302000000,1748961036302000000,891289600
JVM.totalBytesAllocated,1748960976302000000,1748961036302000000,98978424
MEM.ramMinusFileMappingsBytes,1748960976302000000,1748961036302000000,1773527040
JVM.threadCount,1748960976302000000,1748961036302000000,77
JVM.committedHeapBytes,1748960976302000000,1748961036302000000,675282944
JVM.GC.collections,1748960976302000000,1748961036302000000,3
MEM.fileMappingsRamBytes,1748960976302000000,1748961036302000000,504643584
JVM.GC.collectionTimesMs,1748960976302000000,1748961036302000000,10
OS.loadAverage,1748960976302000000,1748961036302000000,1.83349609375
JVM.totalTimeToSafepointsMs,1748960976302000000,1748961036302000000,0
JVM.totalTimeAtSafepointsMs,1748960976302000000,1748961036302000000,13
MEM.ramPlusSwapMinusFileMappingsBytes,1748960976302000000,1748961036302000000,1773527040
JVM.newThreadsCount,1748960976302000000,1748961036302000000,28
JVM.totalSafepointCount,1748960976302000000,1748961036302000000,26
JVM.maxThreadCount,1748960976302000000,1748961036302000000,86
JVM.usedNativeBytes,1748960976302000000,1748961036302000000,290372664
MEM.ramBytes,1748960976302000000,1748961036302000000,2283409408
JVM.usedHeapBytes,1748960976302000000,1748961036302000000,489562496
JVM.totalCpuTimeMs,1748960976302000000,1748961036302000000,2300
JVM.totalDirectByteBuffersBytes,1748960976302000000,1748961036302000000,629600859
compiler.ArtifactManagerBridge.getArtifacts.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.commit.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1748960976302000000,1748961036302000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1748960976302000000,1748961036302000000,0
writeAction.max.wait.ms,1748960976302000000,1748961036302000000,77
writeAction.wait.ms,1748960976302000000,1748961036302000000,0
DiskQueryRelay.tasksExecuted,1748960976302000000,1748961036302000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1748960976302000000,1748961036302000000,0
writeAction.median.wait.ms,1748960976302000000,1748961036302000000,0
writeAction.count,1748960976302000000,1748961036302000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1748960976302000000,1748961036302000000,0
DiskQueryRelay.tasksRequested,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1748960976302000000,1748961036302000000,0
jps.save.changed.project.entities.ms,1748960976302000000,1748961036302000000,0
jps.global.get.library.ms,1748960976302000000,1748961036302000000,0
workspaceModel.orphan.listener.update.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1748960976302000000,1748961036302000000,0
workspaceModel.global.apply.state.to.project.ms,1748960976302000000,1748961036302000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1748960976302000000,1748961036302000000,0
jps.global.initialize.library.bridges.after.loading.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1748960976302000000,1748961036302000000,0
jps.module.iml.entities.serializer.load.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.load.cache.from.file.ms,1748960976302000000,1748961036302000000,0
jps.facet.change.listener.before.change.events.ms,1748960976302000000,1748961036302000000,0
jps.app.storage.content.writer.save.component.ms,1748960976302000000,1748961036302000000,1
jps.app.storage.content.reader.load.component.ms,1748960976302000000,1748961036302000000,0
jps.global.initialize.library.bridges.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1748960976302000000,1748961036302000000,0
jps.load.initial.state.ms,1748960976302000000,1748961036302000000,0
jps.project.serializers.save.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.instances.count,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1748960976302000000,1748961036302000000,0
jps.artifact.entities.serializer.save.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleBridge.before.changed.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1748960976302000000,1748961036302000000,0
workspaceModel.global.updates.ms,1748960976302000000,1748961036302000000,0
jps.global.get.library.by.name.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1748960976302000000,1748961036302000000,0
jps.global.handle.before.change.events.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1748960976302000000,1748961036302000000,0
jps.project.serializers.load.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1748960976302000000,1748961036302000000,0
workspaceModel.do.save.caches.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1748960976302000000,1748961036302000000,0
workspaceModel.sync.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleBridge.update.option.ms,1748960976302000000,1748961036302000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1748960976302000000,1748961036302000000,0
workspaceModel.global.updates.count,1748960976302000000,1748961036302000000,0
jps.library.entities.serializer.save.entities.ms,1748960976302000000,1748961036302000000,0
jps.facet.change.listener.process.change.events.ms,1748960976302000000,1748961036302000000,0
jps.global.handle.changed.events.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1748960976302000000,1748961036302000000,0
jps.load.project.to.empty.storage.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1748960976302000000,1748961036302000000,0
workspaceModel.load.cache.metadata.from.file.ms,1748960976302000000,1748961036302000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1748960976302000000,1748961036302000000,0
jps.module.iml.entities.serializer.save.entities.ms,1748960976302000000,1748961036302000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1748960976302000000,1748961036302000000,0
jps.storage.jps.conf.reader.load.component.ms,1748960976302000000,1748961036302000000,0
